Região - Sigla;Estado - Sigla;Município;Revenda;Instalação - Código;Produto;Data da Coleta;Valor de Compra;Valor de Venda;Unidade de Medida;Bandeira
SE;SP;SAO JOSE DO RIO PRETO;VITORIA COMERCIO DE DERIVADOS DE PETROLEO LTDA.;35701;ETANOL;29/03/2018;;2.899;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;A P PALACE LTDA;35728;ETANOL;04/04/2018;;2.499;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO CECAP LTDA;35722;ETANOL;04/04/2018;;2.687;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO DORADAO RIO PRETO LTDA;35632;ETANOL;04/04/2018;;2.459;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO ELDORADO RIO PRETO LTDA;35684;ETANOL;04/04/2018;;2.499;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO FLORIDO - RIO PRETO LTDA.;35603;ETANOL;04/04/2018;;2.999;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO FORTUNATO LTDA;35637;ETANOL;04/04/2018;;2.699;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO GENERAL LTDA;35784;ETANOL;04/04/2018;;2.947;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO ITAMARATI ABUNDÂNCIA LTDA;35742;ETANOL;04/04/2018;2.4824;2.499;R$ / litro;ALE COMBUSTÍVEIS
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO MEDIANI PIRES LTDA;35761;ETANOL;04/04/2018;;2.859;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO PRIMAVERA MURCHID LTDA.;35609;ETANOL;04/04/2018;2.3826;2.499;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO RIO PIEDADE LTDA;35621;ETANOL;04/04/2018;;2.459;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO ZAFANI RIO PRETO LTDA;35757;ETANOL;04/04/2018;;2.699;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;B. R. A. - UNIVERSO POSTO DE COMBUSTÍVEIS LTDA;35645;ETANOL;04/04/2018;2.4824;2.559;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;CHAPADI - AUTO POSTO LTDA;35766;ETANOL;04/04/2018;;2.459;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;ECO POSTO AEROPORTO - EIRELI;35642;ETANOL;04/04/2018;2.3258;2.599;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;EFICAZ COMBUSTIVEIS DE RIO PRETO LTDA - EPP;35613;ETANOL;04/04/2018;;2.659;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI - ANANDA LTDA;35599;ETANOL;04/04/2018;2.4441;2.449;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI MATEC LTDA;35631;ETANOL;04/04/2018;;2.499;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI VISAO FUTURO LTDA;35677;ETANOL;04/04/2018;2.4824;2.499;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI 10 - RIO PRETO LTDA;35682;ETANOL;04/04/2018;2.4671;2.499;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;POSTO SAO DOMINGOS RIO PRETO LTDA;35659;ETANOL;04/04/2018;;2.499;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;R PORCINI & CIA LTDA;35694;ETANOL;04/04/2018;;2.479;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;W. E. TAPPARO & CIA LTDA;35638;ETANOL;04/04/2018;;2.799;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO ITAIPU BASSITT LTDA;35666;ETANOL;11/04/2018;2.348;2.699;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;VITORIA COMERCIO DE DERIVADOS DE PETROLEO LTDA.;35701;ETANOL;11/04/2018;2.31;2.699;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO ANDORINHAS RIO PRETO LTDA;35707;ETANOL;12/04/2018;;2.899;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO DO IPE - RIO PRETO LTDA;35604;ETANOL;12/04/2018;;2.649;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO ESTORIL RIO PRETO LTDA;35657;ETANOL;12/04/2018;;2.699;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO H. P. RIO PRETO EIRELI;35648;ETANOL;12/04/2018;;2.695;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO ITAMARATI - MITOCONDRIA LTDA.;35614;ETANOL;12/04/2018;2.4714;2.695;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO ITAMARATI LIBERTY LTDA.;35595;ETANOL;12/04/2018;2.4333;2.695;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO M C RIO PRETO LTDA - ME;35644;ETANOL;12/04/2018;;2.699;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO MERCADÃO RIO PRETO LTDA.;35602;ETANOL;12/04/2018;;2.947;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO NARANJÃO LTDA.;186703;ETANOL;12/04/2018;;2.699;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO PACOCAO KM 52 LTDA;191084;ETANOL;12/04/2018;;2.469;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO PORCINO LTDA;35715;ETANOL;12/04/2018;;2.695;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO SALOME LTDA.;35732;ETANOL;12/04/2018;;2.689;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;BIAL AUTO POSTO LTDA;35622;ETANOL;12/04/2018;;2.899;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;FORTUNATO & ZAFANI LTDA;35655;ETANOL;12/04/2018;;2.649;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;IRMAOS PORCINI - RIO PRETO LTDA.;35681;ETANOL;12/04/2018;;2.669;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;PETRO BADY COMERCIO DE COMBUSTIVEIS LTDA;35652;ETANOL;12/04/2018;2.3394;2.697;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI - JAYA LTDA;35751;ETANOL;12/04/2018;2.3082;2.449;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI - STAR ALLIANCE LTDA;35624;ETANOL;12/04/2018;;2.659;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI - YANTRA LTDA;35635;ETANOL;12/04/2018;2.3506;2.499;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI PRAKASH LTDA;35626;ETANOL;12/04/2018;;2.67;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;POSTO JACARANDA - RIO PRETO LTDA;35662;ETANOL;12/04/2018;;2.649;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;A P PALACE LTDA;35728;ETANOL;18/04/2018;2.1664;2.649;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO BEIRA DO RIO - RIO PRETO LTDA.;202301;ETANOL;18/04/2018;;2.699;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO CECAP LTDA;35722;ETANOL;18/04/2018;;2.687;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO DORADAO RIO PRETO LTDA;35632;ETANOL;18/04/2018;;2.64;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO ELDORADO RIO PRETO LTDA;35684;ETANOL;18/04/2018;;2.65;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO FENIX RIO PRETO LTDA;35608;ETANOL;18/04/2018;;2.997;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO FLORIDO - RIO PRETO LTDA.;35603;ETANOL;18/04/2018;;2.899;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO FORTUNATO LTDA;35637;ETANOL;18/04/2018;;2.649;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO ITAMARATI ABUNDÂNCIA LTDA;35742;ETANOL;18/04/2018;;2.659;R$ / litro;ALE COMBUSTÍVEIS
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO MEDIANI PIRES LTDA;35761;ETANOL;18/04/2018;2.2011;2.694;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO PEROLA - RIO PRETO LTDA.;35636;ETANOL;18/04/2018;2.2885;2.699;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO PRIMAVERA MURCHID LTDA.;35609;ETANOL;18/04/2018;2.3431;2.699;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO RIO PIEDADE LTDA;35621;ETANOL;18/04/2018;;2.649;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;B. R. A. - UNIVERSO POSTO DE COMBUSTÍVEIS LTDA;35645;ETANOL;18/04/2018;2.3427;2.499;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;CHAPADI - AUTO POSTO LTDA;35766;ETANOL;18/04/2018;;2.649;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;ECO POSTO AEROPORTO - EIRELI;35642;ETANOL;18/04/2018;2.3003;2.699;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;MARTINELI AUTO POSTO LTDA;35731;ETANOL;18/04/2018;2.4076;2.799;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI - ANANDA LTDA;35599;ETANOL;18/04/2018;2.4714;2.599;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI MATEC LTDA;35631;ETANOL;18/04/2018;2.3003;2.659;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI VISAO FUTURO LTDA;35677;ETANOL;18/04/2018;2.3082;2.659;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;POSTO PALESTRA COMBUSTIVEIS - RIO PRETO LTDA.;164533;ETANOL;18/04/2018;;2.649;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;R PORCINI & CIA LTDA;35694;ETANOL;18/04/2018;;2.649;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;ROMANO MORGON ZANI & CIA LTDA;35705;ETANOL;18/04/2018;;2.699;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;A P PALACE LTDA;35728;ETANOL;25/04/2018;2.1491;2.599;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO BEIRA DO RIO - RIO PRETO LTDA.;202301;ETANOL;25/04/2018;2.16;2.699;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO ELDORADO RIO PRETO LTDA;35684;ETANOL;25/04/2018;2.3469;2.64;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO FENIX RIO PRETO LTDA;35608;ETANOL;25/04/2018;;2.999;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO FORTUNATO LTDA;35637;ETANOL;25/04/2018;;2.599;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO GENERAL LTDA;35784;ETANOL;25/04/2018;2.3807;2.697;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO ITAMARATI ABUNDÂNCIA LTDA;35742;ETANOL;25/04/2018;;2.659;R$ / litro;ALE COMBUSTÍVEIS
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO PEROLA - RIO PRETO LTDA.;35636;ETANOL;25/04/2018;2.2189;2.699;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO RIO PIEDADE LTDA;35621;ETANOL;25/04/2018;;2.599;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;B. R. A. - UNIVERSO POSTO DE COMBUSTÍVEIS LTDA;35645;ETANOL;25/04/2018;2.3071;2.629;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;CHAPADI - AUTO POSTO LTDA;35766;ETANOL;25/04/2018;1.9594;2.599;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;ECO POSTO AEROPORTO - EIRELI;35642;ETANOL;25/04/2018;;2.627;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;EFICAZ COMBUSTIVEIS DE RIO PRETO LTDA - EPP;35613;ETANOL;25/04/2018;;2.689;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;MARTINELI AUTO POSTO LTDA;35731;ETANOL;25/04/2018;2.2145;2.799;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI - ANAHATA LTDA.;35596;ETANOL;25/04/2018;2.3071;2.599;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI - ANANDA LTDA;35599;ETANOL;25/04/2018;2.4031;2.629;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI - MARCOPOLO LTDA;35627;ETANOL;25/04/2018;2.4031;2.499;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI MATEC LTDA;35631;ETANOL;25/04/2018;2.3071;2.649;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI VISAO FUTURO LTDA;35677;ETANOL;25/04/2018;2.3071;2.629;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;POSTO MONTE CARLO RIO PRETO LTDA;35633;ETANOL;25/04/2018;;2.449;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;POSTO PALESTRA COMBUSTIVEIS - RIO PRETO LTDA.;164533;ETANOL;25/04/2018;;2.599;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;R PORCINI & CIA LTDA;35694;ETANOL;25/04/2018;;2.599;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;ROMANO MORGON ZANI & CIA LTDA;35705;ETANOL;25/04/2018;;2.649;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;A P PALACE LTDA;35728;ETANOL;03/05/2018;;2.379;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO CECAP LTDA;35722;ETANOL;03/05/2018;;2.599;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO DORADAO RIO PRETO LTDA;35632;ETANOL;03/05/2018;1.9893;2.59;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO ELDORADO RIO PRETO LTDA;35684;ETANOL;03/05/2018;;2.449;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO FLORIDO - RIO PRETO LTDA.;35603;ETANOL;03/05/2018;2.2639;2.799;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO FORTUNATO LTDA;35637;ETANOL;03/05/2018;;2.599;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO GENERAL LTDA;35784;ETANOL;03/05/2018;;2.697;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO ITAMARATI ABUNDÂNCIA LTDA;35742;ETANOL;03/05/2018;;2.499;R$ / litro;ALE COMBUSTÍVEIS
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO MEDIANI PIRES LTDA;35761;ETANOL;03/05/2018;2.2235;2.694;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO PRIMAVERA MURCHID LTDA.;35609;ETANOL;03/05/2018;2.204;2.699;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO RIO PIEDADE LTDA;35621;ETANOL;03/05/2018;;2.379;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO ZAFANI RIO PRETO LTDA;35757;ETANOL;03/05/2018;2.2758;2.499;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;B. R. A. - UNIVERSO POSTO DE COMBUSTÍVEIS LTDA;35645;ETANOL;03/05/2018;;2.459;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;CHAPADI - AUTO POSTO LTDA;35766;ETANOL;03/05/2018;;2.379;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;ECO POSTO AEROPORTO - EIRELI;35642;ETANOL;03/05/2018;;2.599;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;EFICAZ COMBUSTIVEIS DE RIO PRETO LTDA - EPP;35613;ETANOL;03/05/2018;2.1658;2.459;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI - ANANDA LTDA;35599;ETANOL;03/05/2018;;2.499;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI MATEC LTDA;35631;ETANOL;03/05/2018;;2.449;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI VISAO FUTURO LTDA;35677;ETANOL;03/05/2018;;2.459;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI 10 - RIO PRETO LTDA;35682;ETANOL;03/05/2018;;2.499;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;POSTO PALESTRA COMBUSTIVEIS - RIO PRETO LTDA.;164533;ETANOL;03/05/2018;;2.379;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;POSTO SAO DOMINGOS RIO PRETO LTDA;35659;ETANOL;03/05/2018;;2.499;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;R PORCINI & CIA LTDA;35694;ETANOL;03/05/2018;;2.379;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;A P PALACE LTDA;35728;ETANOL;10/05/2018;2.0985;2.349;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO BEIRA DO RIO - RIO PRETO LTDA.;202301;ETANOL;10/05/2018;;2.499;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO CECAP LTDA;35722;ETANOL;10/05/2018;;2.499;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO DORADAO RIO PRETO LTDA;35632;ETANOL;10/05/2018;;2.44;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO ELDORADO RIO PRETO LTDA;35684;ETANOL;10/05/2018;;2.399;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO FORTUNATO LTDA;35637;ETANOL;10/05/2018;;2.449;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO GENERAL LTDA;35784;ETANOL;10/05/2018;2.2979;2.597;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO ITAMARATI ABUNDÂNCIA LTDA;35742;ETANOL;10/05/2018;;2.339;R$ / litro;ALE COMBUSTÍVEIS
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO MEDIANI PIRES LTDA;35761;ETANOL;10/05/2018;;2.694;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO PEROLA - RIO PRETO LTDA.;35636;ETANOL;10/05/2018;;2.399;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO PRIMAVERA MURCHID LTDA.;35609;ETANOL;10/05/2018;2.184;2.499;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO VIP RIO PRETO LTDA;35605;ETANOL;10/05/2018;;2.399;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;B. R. A. - UNIVERSO POSTO DE COMBUSTÍVEIS LTDA;35645;ETANOL;10/05/2018;2.3071;2.339;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;CHAPADI - AUTO POSTO LTDA;35766;ETANOL;10/05/2018;;2.349;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;ECO POSTO AEROPORTO - EIRELI;35642;ETANOL;10/05/2018;;2.499;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;EFICAZ COMBUSTIVEIS DE RIO PRETO LTDA - EPP;35613;ETANOL;10/05/2018;;2.509;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;MARTINELI AUTO POSTO LTDA;35731;ETANOL;10/05/2018;;2.799;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI - ANANDA LTDA;35599;ETANOL;10/05/2018;;2.399;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI MATEC LTDA;35631;ETANOL;10/05/2018;2.3071;2.339;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;POSTO MONTE CARLO RIO PRETO LTDA;35633;ETANOL;10/05/2018;;2.649;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;POSTO PALESTRA COMBUSTIVEIS - RIO PRETO LTDA.;164533;ETANOL;10/05/2018;1.8994;2.349;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;R PORCINI & CIA LTDA;35694;ETANOL;10/05/2018;;2.349;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;ROMANO MORGON ZANI & CIA LTDA;35705;ETANOL;10/05/2018;;2.429;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO CANAA RIO PRETO LTDA;35702;ETANOL;16/05/2018;;2.579;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO DO IPE - RIO PRETO LTDA;35604;ETANOL;16/05/2018;2;2.349;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO ESTORIL RIO PRETO LTDA;35657;ETANOL;16/05/2018;;2.499;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO H. P. RIO PRETO EIRELI;35648;ETANOL;16/05/2018;;2.495;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO ITAIPU BASSITT LTDA;35666;ETANOL;16/05/2018;2.1827;2.579;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO ITAMARATI - MITOCONDRIA LTDA.;35614;ETANOL;16/05/2018;;2.399;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO ITAMARATI LIBERTY LTDA.;35595;ETANOL;16/05/2018;2.2791;2.499;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO M C RIO PRETO LTDA - ME;35644;ETANOL;16/05/2018;;2.499;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO MERCADÃO RIO PRETO LTDA.;35602;ETANOL;16/05/2018;;2.647;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO NARANJÃO LTDA.;186703;ETANOL;16/05/2018;;2.399;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO PORCINO LTDA;35715;ETANOL;16/05/2018;;2.495;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO POTI LTDA;35717;ETANOL;16/05/2018;2.1819;2.599;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO VILA AZUL - RIO PRETO LTDA.;35620;ETANOL;16/05/2018;;2.499;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;BIAL AUTO POSTO LTDA;35622;ETANOL;16/05/2018;;2.499;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;CURVA DA GALINHA AUTO POSTO LTDA;35736;ETANOL;16/05/2018;2.1646;2.497;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;FORTUNATO & ZAFANI LTDA;35655;ETANOL;16/05/2018;;2.449;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;IRMAOS PORCINI - RIO PRETO LTDA.;35681;ETANOL;16/05/2018;2.1846;2.399;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;PETRO BADY COMERCIO DE COMBUSTIVEIS LTDA;35652;ETANOL;16/05/2018;2.2361;2.497;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI - JAYA LTDA;35751;ETANOL;16/05/2018;2.3071;2.399;R$ / litro;BRANCA
